id,job_name,action,execution_time
1815,update_exchanges,end,2023-12-19 05:00:04
1816,update_networks,start,2023-12-19 05:15:02
1817,update_networks,end,2023-12-19 05:15:03
1818,populate_all_ixp_connections,start,2023-12-19 05:30:02
1819,populate_all_ixp_connections,end,2023-12-19 07:26:23
1820,update_exchanges,start,2023-12-20 05:00:02
1821,update_exchanges,end,2023-12-20 05:00:08
1822,update_networks,start,2023-12-20 05:15:02
1823,update_networks,end,2023-12-20 05:15:03
1824,populate_all_ixp_connections,start,2023-12-20 05:30:02
1825,populate_all_ixp_connections,end,2023-12-20 07:26:46
1826,update_exchanges,start,2023-12-21 05:00:02
1827,update_exchanges,end,2023-12-21 05:00:07
1828,update_networks,start,2023-12-21 05:15:01
1829,update_networks,end,2023-12-21 05:15:03
1830,populate_all_ixp_connections,start,2023-12-21 05:30:02
1831,populate_all_ixp_connections,end,2023-12-21 07:26:46
1832,update_exchanges,start,2023-12-22 05:00:02
1833,update_exchanges,end,2023-12-22 05:00:09
1834,update_networks,start,2023-12-22 05:15:02
1835,update_networks,end,2023-12-22 05:15:04
1836,populate_all_ixp_connections,start,2023-12-22 05:30:01
1837,populate_all_ixp_connections,end,2023-12-22 07:26:22
1838,update_exchanges,start,2023-12-25 05:00:02
1839,update_exchanges,end,2023-12-25 05:00:09
1840,update_networks,start,2023-12-25 05:15:02
1841,update_networks,end,2023-12-25 05:15:03
1842,populate_all_ixp_connections,start,2023-12-25 05:30:02
1843,populate_all_ixp_connections,end,2023-12-25 07:26:20
1844,update_exchanges,start,2023-12-26 05:00:02
1845,update_exchanges,end,2023-12-26 05:00:05
1846,update_networks,start,2023-12-26 05:15:02
1847,update_networks,end,2023-12-26 05:15:03
1848,populate_all_ixp_connections,start,2023-12-26 05:30:02
1849,populate_all_ixp_connections,end,2023-12-26 07:26:42
1850,update_exchanges,start,2023-12-27 05:00:02
1851,update_exchanges,end,2023-12-27 05:00:06
1852,update_networks,start,2023-12-27 05:15:01
1853,update_networks,end,2023-12-27 05:15:02
1854,populate_all_ixp_connections,start,2023-12-27 05:30:02
1855,populate_all_ixp_connections,end,2023-12-27 07:26:56
1856,update_exchanges,start,2023-12-28 05:00:02
1857,update_exchanges,end,2023-12-28 05:00:07
1858,update_networks,start,2023-12-28 05:15:02
1859,update_networks,end,2023-12-28 05:15:03
1860,populate_all_ixp_connections,start,2023-12-28 05:30:02
1861,populate_all_ixp_connections,end,2023-12-28 07:27:16
1862,update_exchanges,start,2023-12-29 05:00:02
1863,update_exchanges,end,2023-12-29 05:00:06
1864,update_networks,start,2023-12-29 05:15:01
1865,update_networks,end,2023-12-29 05:15:03
1866,populate_all_ixp_connections,start,2023-12-29 05:30:01
1867,populate_all_ixp_connections,end,2023-12-29 07:27:34
1868,update_exchanges,start,2024-01-01 05:00:02
1869,update_exchanges,end,2024-01-01 05:00:09
1870,update_networks,start,2024-01-01 05:15:01
1871,update_networks,end,2024-01-01 05:15:03
1872,populate_all_ixp_connections,start,2024-01-01 05:30:02
1873,populate_all_ixp_connections,end,2024-01-01 07:27:31
1874,update_exchanges,start,2024-01-02 05:00:02
1875,update_exchanges,end,2024-01-02 05:00:06
1876,update_networks,start,2024-01-02 05:15:02
1877,update_networks,end,2024-01-02 05:15:03
1878,populate_all_ixp_connections,start,2024-01-02 05:30:01
1879,populate_all_ixp_connections,end,2024-01-02 07:27:02
1880,update_exchanges,start,2024-01-03 05:00:02
1881,update_exchanges,end,2024-01-03 05:00:09
1882,update_networks,start,2024-01-03 05:15:01
1883,update_networks,end,2024-01-03 05:15:03
1884,populate_all_ixp_connections,start,2024-01-03 05:30:01
1885,populate_all_ixp_connections,end,2024-01-03 07:27:27
1886,update_exchanges,start,2024-01-04 05:00:02
1887,update_exchanges,end,2024-01-04 05:00:06
1888,update_networks,start,2024-01-04 05:15:02
1889,update_networks,end,2024-01-04 05:15:03
1890,populate_all_ixp_connections,start,2024-01-04 05:30:02
1891,populate_all_ixp_connections,end,2024-01-04 07:27:30
1892,update_exchanges,start,2024-01-05 05:00:02
1893,update_exchanges,end,2024-01-05 05:00:05
1894,update_networks,start,2024-01-05 05:15:02
1895,update_networks,end,2024-01-05 05:15:04
1896,populate_all_ixp_connections,start,2024-01-05 05:30:01
1897,populate_all_ixp_connections,end,2024-01-05 07:27:49
1898,update_exchanges,start,2024-01-08 05:00:02
1899,update_exchanges,end,2024-01-08 05:00:08
1900,update_networks,start,2024-01-08 05:15:01
1901,update_networks,end,2024-01-08 05:15:03
1902,populate_all_ixp_connections,start,2024-01-08 05:30:02
1903,populate_all_ixp_connections,end,2024-01-08 07:27:58
1904,update_exchanges,start,2024-01-09 05:00:03
1905,update_exchanges,end,2024-01-09 05:00:08
1906,update_networks,start,2024-01-09 05:15:01
1907,update_networks,end,2024-01-09 05:15:02
1908,populate_all_ixp_connections,start,2024-01-09 05:30:01
1909,populate_all_ixp_connections,end,2024-01-09 07:27:30
1910,update_exchanges,start,2024-01-10 05:00:02
1911,update_exchanges,end,2024-01-10 05:00:08
1912,update_networks,start,2024-01-10 05:15:02
1913,update_networks,end,2024-01-10 05:15:03
1914,populate_all_ixp_connections,start,2024-01-10 05:30:02
1915,populate_all_ixp_connections,end,2024-01-10 07:27:55
1916,update_exchanges,start,2024-01-11 05:00:03
1917,update_exchanges,end,2024-01-11 05:00:07
1918,update_networks,start,2024-01-11 05:15:01
1919,update_networks,end,2024-01-11 05:15:03
1920,populate_all_ixp_connections,start,2024-01-11 05:30:01
1921,populate_all_ixp_connections,end,2024-01-11 07:28:08
1922,update_exchanges,start,2024-01-12 05:00:02
1923,update_exchanges,end,2024-01-12 05:00:06
1924,update_networks,start,2024-01-12 05:15:02
1925,update_networks,end,2024-01-12 05:15:03
1926,populate_all_ixp_connections,start,2024-01-12 05:30:01
1927,populate_all_ixp_connections,end,2024-01-12 07:27:43
1928,update_exchanges,start,2024-01-15 05:00:02
1929,update_exchanges,end,2024-01-15 05:00:10
1930,update_networks,start,2024-01-15 05:15:01
1931,update_networks,end,2024-01-15 05:15:03
1932,populate_all_ixp_connections,start,2024-01-15 05:30:03
1933,populate_all_ixp_connections,end,2024-01-15 07:28:37
1934,update_exchanges,start,2024-01-16 05:00:02
1935,update_exchanges,end,2024-01-16 05:00:08
1936,update_networks,start,2024-01-16 05:15:01
1937,update_networks,end,2024-01-16 05:15:03
1938,populate_all_ixp_connections,start,2024-01-16 05:30:01
1939,populate_all_ixp_connections,end,2024-01-16 07:27:58
1940,update_exchanges,start,2024-01-17 05:00:02
1941,update_exchanges,end,2024-01-17 05:00:07
1942,update_networks,start,2024-01-17 05:15:02
1943,update_networks,end,2024-01-17 05:15:03
1944,populate_all_ixp_connections,start,2024-01-17 05:30:02
1945,populate_all_ixp_connections,end,2024-01-17 07:28:09
1946,update_exchanges,start,2024-01-18 05:00:02
1947,update_exchanges,end,2024-01-18 05:00:09
1948,update_networks,start,2024-01-18 05:15:01
1949,update_networks,end,2024-01-18 05:15:03
1950,populate_all_ixp_connections,start,2024-01-18 05:30:02
1951,populate_all_ixp_connections,end,2024-01-18 07:28:06
1952,update_exchanges,start,2024-01-19 05:00:03
1953,update_exchanges,end,2024-01-19 05:00:07
1954,update_networks,start,2024-01-19 05:15:02
1955,update_networks,end,2024-01-19 05:15:03
1956,populate_all_ixp_connections,start,2024-01-19 05:30:03
1957,populate_all_ixp_connections,end,2024-01-19 07:28:44
1958,update_exchanges,start,2024-01-22 05:00:03
1959,update_exchanges,end,2024-01-22 05:00:09
1960,update_networks,start,2024-01-22 05:15:01
1961,update_networks,end,2024-01-22 05:15:03
1962,populate_all_ixp_connections,start,2024-01-22 05:30:02
1963,populate_all_ixp_connections,end,2024-01-22 07:28:46
1964,update_exchanges,start,2024-01-23 05:00:03
1965,update_exchanges,end,2024-01-23 05:00:08
1966,update_networks,start,2024-01-23 05:15:01
1967,update_networks,end,2024-01-23 05:15:03
1968,populate_all_ixp_connections,start,2024-01-23 05:30:01
1969,populate_all_ixp_connections,end,2024-01-23 07:28:59
1970,update_exchanges,start,2024-01-24 05:00:02
1971,update_exchanges,end,2024-01-24 05:00:05
1972,update_networks,start,2024-01-24 05:15:01
1973,update_networks,end,2024-01-24 05:15:03
1974,populate_all_ixp_connections,start,2024-01-24 05:30:02
1975,populate_all_ixp_connections,end,2024-01-24 07:29:38
1976,update_exchanges,start,2024-01-25 05:00:02
1977,update_exchanges,end,2024-01-25 05:00:07
1978,update_networks,start,2024-01-25 05:15:02
1979,update_networks,end,2024-01-25 05:15:03
1980,populate_all_ixp_connections,start,2024-01-25 05:30:02
1981,populate_all_ixp_connections,end,2024-01-25 07:29:07
1982,update_exchanges,start,2024-01-26 05:00:02
1983,update_exchanges,end,2024-01-26 05:00:08
1984,update_networks,start,2024-01-26 05:15:01
1985,update_networks,end,2024-01-26 05:15:04
1986,populate_all_ixp_connections,start,2024-01-26 05:30:01
1987,populate_all_ixp_connections,end,2024-01-26 07:29:30
1988,update_exchanges,start,2024-01-29 05:00:02
1989,update_exchanges,end,2024-01-29 05:00:07
1990,update_networks,start,2024-01-29 05:15:02
1991,update_networks,end,2024-01-29 05:15:05
1992,populate_all_ixp_connections,start,2024-01-29 05:30:02
1993,populate_all_ixp_connections,end,2024-01-29 07:29:22
1994,update_exchanges,start,2024-01-30 05:00:02
1995,update_exchanges,end,2024-01-30 05:00:09
1996,update_networks,start,2024-01-30 05:15:02
1997,update_networks,end,2024-01-30 05:15:04
1998,populate_all_ixp_connections,start,2024-01-30 05:30:01
1999,populate_all_ixp_connections,end,2024-01-30 07:29:36
2000,update_exchanges,start,2024-01-31 05:00:03
2001,update_exchanges,end,2024-01-31 05:00:06
2002,update_networks,start,2024-01-31 05:15:02
2003,update_networks,end,2024-01-31 05:15:04
2004,populate_all_ixp_connections,start,2024-01-31 05:30:02
2005,populate_all_ixp_connections,end,2024-01-31 07:29:19
2006,update_exchanges,start,2024-02-01 05:00:03
2007,update_exchanges,end,2024-02-01 05:00:08
2008,update_networks,start,2024-02-01 05:15:01
2009,update_networks,end,2024-02-01 05:15:04
2010,populate_all_ixp_connections,start,2024-02-01 05:30:01
2011,populate_all_ixp_connections,end,2024-02-01 07:29:46
2012,update_exchanges,start,2024-02-02 05:00:02
2013,update_exchanges,end,2024-02-02 05:00:09
2014,update_networks,start,2024-02-02 05:15:02
2015,update_networks,end,2024-02-02 05:15:04
2016,populate_all_ixp_connections,start,2024-02-02 05:30:02
2017,populate_all_ixp_connections,end,2024-02-02 07:29:19
2018,update_exchanges,start,2024-02-05 05:00:03
2019,update_exchanges,end,2024-02-05 05:00:11
2020,update_networks,start,2024-02-05 05:15:02
2021,update_networks,end,2024-02-05 05:15:05
2022,populate_all_ixp_connections,start,2024-02-05 05:30:02
2023,populate_all_ixp_connections,end,2024-02-05 07:29:15
2024,update_exchanges,start,2024-02-06 05:00:03
2025,update_exchanges,end,2024-02-06 05:00:09
2026,update_networks,start,2024-02-06 05:15:02
2027,update_networks,end,2024-02-06 05:15:04
2028,populate_all_ixp_connections,start,2024-02-06 05:30:01
2029,populate_all_ixp_connections,end,2024-02-06 07:29:45
2030,update_exchanges,start,2024-02-07 05:00:02
2031,update_exchanges,end,2024-02-07 05:00:11
2032,update_networks,start,2024-02-07 05:15:02
2033,update_networks,end,2024-02-07 05:15:04
2034,populate_all_ixp_connections,start,2024-02-07 05:30:02
2035,populate_all_ixp_connections,end,2024-02-07 07:30:19
2036,update_exchanges,start,2024-02-08 05:00:02
2037,update_exchanges,end,2024-02-08 05:00:08
2038,update_networks,start,2024-02-08 05:15:01
2039,update_networks,end,2024-02-08 05:15:03
2040,populate_all_ixp_connections,start,2024-02-08 05:30:02
2041,populate_all_ixp_connections,end,2024-02-08 07:30:07
2042,update_exchanges,start,2024-02-09 05:00:02
2043,update_exchanges,end,2024-02-09 05:00:09
2044,update_networks,start,2024-02-09 05:15:02
2045,update_networks,end,2024-02-09 05:15:04
2046,populate_all_ixp_connections,start,2024-02-09 05:30:01
2047,populate_all_ixp_connections,end,2024-02-09 07:30:17
2048,update_exchanges,start,2024-02-12 05:00:02
2049,update_exchanges,end,2024-02-12 05:00:08
2050,update_networks,start,2024-02-12 05:15:02
2051,update_networks,end,2024-02-12 05:15:05
2052,populate_all_ixp_connections,start,2024-02-12 05:30:01
2053,populate_all_ixp_connections,end,2024-02-12 07:30:22
2054,update_exchanges,start,2024-02-13 05:00:02
2055,update_exchanges,end,2024-02-13 05:00:10
2056,update_networks,start,2024-02-13 05:15:01
2057,update_networks,end,2024-02-13 05:15:03
2058,populate_all_ixp_connections,start,2024-02-13 05:30:02
2059,populate_all_ixp_connections,end,2024-02-13 07:30:56
2060,update_exchanges,start,2024-02-14 05:00:02
2061,update_exchanges,end,2024-02-14 05:00:05
2062,update_networks,start,2024-02-14 05:15:02
2063,update_networks,end,2024-02-14 05:15:04
2064,populate_all_ixp_connections,start,2024-02-14 05:30:02
2065,populate_all_ixp_connections,end,2024-02-14 07:30:10
2066,update_exchanges,start,2024-02-15 05:00:03
2067,update_exchanges,end,2024-02-15 05:00:09
2068,update_networks,start,2024-02-15 05:15:02
2069,update_networks,end,2024-02-15 05:15:04
2070,populate_all_ixp_connections,start,2024-02-15 05:30:02
2071,populate_all_ixp_connections,end,2024-02-15 07:30:49
2072,update_exchanges,start,2024-02-16 05:00:02
2073,update_exchanges,end,2024-02-16 05:00:06
2074,update_networks,start,2024-02-16 05:15:02
2075,update_networks,end,2024-02-16 05:15:04
2076,populate_all_ixp_connections,start,2024-02-16 05:30:02
2077,populate_all_ixp_connections,end,2024-02-16 07:30:01
2078,update_exchanges,start,2024-02-19 05:00:02
2079,update_exchanges,end,2024-02-19 05:00:11
2080,update_networks,start,2024-02-19 05:15:02
2081,update_networks,end,2024-02-19 05:15:05
2082,populate_all_ixp_connections,start,2024-02-19 05:30:02
2083,populate_all_ixp_connections,end,2024-02-19 07:30:59
2084,update_exchanges,start,2024-02-20 05:00:03
2085,update_exchanges,end,2024-02-20 05:00:08
2086,update_networks,start,2024-02-20 05:15:02
2087,update_networks,end,2024-02-20 05:15:04
2088,populate_all_ixp_connections,start,2024-02-20 05:30:01
2089,update_exchanges,start,2024-02-21 05:00:03
2090,update_exchanges,end,2024-02-21 05:00:09
2091,update_networks,start,2024-02-21 05:15:02
2092,update_networks,end,2024-02-21 05:15:04
2093,populate_all_ixp_connections,start,2024-02-21 05:30:02
2094,populate_all_ixp_connections,end,2024-02-21 07:30:57
2095,update_exchanges,start,2024-02-22 05:00:02
2096,update_exchanges,end,2024-02-22 05:00:06
2097,update_networks,start,2024-02-22 05:15:01
2098,update_networks,end,2024-02-22 05:15:03
2099,populate_all_ixp_connections,start,2024-02-22 05:30:01
2100,populate_all_ixp_connections,end,2024-02-22 07:30:44
2101,update_exchanges,start,2024-02-23 05:00:02
2102,update_exchanges,end,2024-02-23 05:00:08
2103,update_networks,start,2024-02-23 05:15:02
2104,update_networks,end,2024-02-23 05:15:04
2105,populate_all_ixp_connections,start,2024-02-23 05:30:02
2106,populate_all_ixp_connections,end,2024-02-23 07:31:02
2107,update_exchanges,start,2024-02-26 05:00:03
2108,update_exchanges,end,2024-02-26 05:00:09
2109,update_networks,start,2024-02-26 05:15:02
2110,update_networks,end,2024-02-26 05:15:04
2111,populate_all_ixp_connections,start,2024-02-26 05:30:02
2112,populate_all_ixp_connections,end,2024-02-26 07:31:00
2113,update_exchanges,start,2024-02-27 05:00:03
2114,update_exchanges,end,2024-02-27 05:00:08
2115,update_networks,start,2024-02-27 05:15:02
2116,update_networks,end,2024-02-27 05:15:03
2117,populate_all_ixp_connections,start,2024-02-27 05:30:02
2118,populate_all_ixp_connections,end,2024-02-27 07:31:13
2119,update_exchanges,start,2024-02-28 05:00:03
2120,update_exchanges,end,2024-02-28 05:00:14
2121,update_networks,start,2024-02-28 05:15:02
2122,update_networks,end,2024-02-28 05:15:04
2123,populate_all_ixp_connections,start,2024-02-28 05:30:02
2124,populate_all_ixp_connections,end,2024-02-28 07:32:39
2125,update_exchanges,start,2024-02-29 05:00:02
2126,update_exchanges,end,2024-02-29 05:00:13
2127,update_networks,start,2024-02-29 05:15:02
2128,update_networks,end,2024-02-29 05:15:04
2129,populate_all_ixp_connections,start,2024-02-29 05:30:02
2130,populate_all_ixp_connections,end,2024-02-29 07:32:15
2131,update_exchanges,start,2024-03-01 05:00:02
2132,update_exchanges,end,2024-03-01 05:00:14
2133,update_networks,start,2024-03-01 05:15:01
2134,update_networks,end,2024-03-01 05:15:04
2135,populate_all_ixp_connections,start,2024-03-01 05:30:02
2136,populate_all_ixp_connections,end,2024-03-01 07:32:48
2137,update_exchanges,start,2024-03-04 05:00:03
2138,update_exchanges,end,2024-03-04 05:00:14
2139,update_networks,start,2024-03-04 05:15:01
2140,update_networks,end,2024-03-04 05:15:04
2141,populate_all_ixp_connections,start,2024-03-04 05:30:03
2142,populate_all_ixp_connections,end,2024-03-04 07:32:13
2143,update_exchanges,start,2024-03-05 05:00:03
2144,update_exchanges,end,2024-03-05 05:00:14
2145,update_networks,start,2024-03-05 05:15:01
2146,update_networks,end,2024-03-05 05:15:04
2147,populate_all_ixp_connections,start,2024-03-05 05:30:01
2148,populate_all_ixp_connections,end,2024-03-05 07:32:37
2149,update_exchanges,start,2024-03-06 05:00:02
2150,update_exchanges,end,2024-03-06 05:00:13
2151,update_networks,start,2024-03-06 05:15:01
2152,update_networks,end,2024-03-06 05:15:04
2153,populate_all_ixp_connections,start,2024-03-06 05:30:01
2154,populate_all_ixp_connections,end,2024-03-06 07:31:52
2155,update_exchanges,start,2024-03-07 05:00:02
2156,update_exchanges,end,2024-03-07 05:00:13
2157,update_networks,start,2024-03-07 05:15:02
2158,update_networks,end,2024-03-07 05:15:04
2159,populate_all_ixp_connections,start,2024-03-07 05:30:03
2160,populate_all_ixp_connections,end,2024-03-07 07:32:59
2161,update_exchanges,start,2024-03-08 05:00:02
2162,update_exchanges,end,2024-03-08 05:00:13
2163,update_networks,start,2024-03-08 05:15:02
2164,update_networks,end,2024-03-08 05:15:04
2165,populate_all_ixp_connections,start,2024-03-08 05:30:01
2166,populate_all_ixp_connections,end,2024-03-08 07:33:10
